Event,1896,1900,1904,1906,1908,1912,1920,1924,1928,1932,1936,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016
Archery Women's Double National Round,0.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Archery Women's Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,29.0,47.0,62.0,61.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0
Archery Women's Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,51.0,0.0,45.0,0.0,36.0,0.0,45.0,0.0,30.0,0.0,36.0,0.0,36.0
Archery Women's Team Round,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Competitions Mixed Architecture,0.0,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Architecture, Architectural Designs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,5.0,47.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Architecture, Designs For Town Planning",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,10.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Architecture, Unknown Event",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Competitions Mixed Literature,0.0,0.0,0.0,0.0,0.0,6.0,3.0,33.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Literature, Dramatic Works",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Literature, Epic Works",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Literature, Lyric Works",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Literature, Unknown Event",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Competitions Mixed Music,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Music, Compositions For Orchestra",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Music, Compositions For Solo Or Chorus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Music, Instrumental And Chamber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Music, Unknown Event",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Music, Vocals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Competitions Mixed Painting,0.0,0.0,0.0,0.0,0.0,4.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Painting, Applied Arts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Painting, Drawings And Water Colors",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Painting, Graphic Arts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Painting, Paintings",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,7.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Painting, Unknown Event",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,300.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Competitions Mixed Sculpturing,0.0,0.0,0.0,0.0,0.0,8.0,3.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Sculpturing, Medals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Sculpturing, Medals And Plaques",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Sculpturing, Medals And Reliefs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Sculpturing, Reliefs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Sculpturing, Statues",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,10.0,35.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Art Competitions Mixed Sculpturing, Unknown Event",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,122.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Competitions Mixed Unknown Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Athletics Men's 1,500 metres",8.0,9.0,9.0,20.0,44.0,45.0,29.0,40.0,44.0,24.0,43.0,36.0,52.0,37.0,39.0,43.0,54.0,66.0,42.0,40.0,59.0,59.0,51.0,0.0,57.0,0.0,41.0,0.0,38.0,0.0,48.0,0.0,43.0,0.0,42.0
"Athletics Men's 1,500 metres Walk",0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Athletics Men's 1,600 metres Medley Relay",0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Athletics Men's 10 kilometres Walk,0.0,0.0,0.0,0.0,0.0,23.0,23.0,24.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Athletics Men's 10 mile Walk,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Athletics Men's 10,000 metres",0.0,0.0,0.0,0.0,0.0,30.0,34.0,32.0,24.0,16.0,30.0,27.0,33.0,25.0,33.0,38.0,37.0,52.0,41.0,40.0,45.0,52.0,56.0,0.0,46.0,0.0,34.0,0.0,24.0,0.0,38.0,0.0,29.0,0.0,34.0
Athletics Men's 100 metres,15.0,20.0,11.0,42.0,60.0,70.0,60.0,86.0,76.0,33.0,63.0,63.0,72.0,65.0,61.0,73.0,65.0,85.0,63.0,65.0,82.0,102.0,81.0,0.0,106.0,0.0,97.0,0.0,82.0,0.0,80.0,0.0,74.0,0.0,84.0
Athletics Men's 110 metres Hurdles,8.0,9.0,6.0,15.0,25.0,22.0,24.0,31.0,41.0,17.0,31.0,28.0,30.0,24.0,36.0,37.0,33.0,39.0,24.0,23.0,26.0,41.0,39.0,0.0,62.0,0.0,44.0,0.0,47.0,0.0,42.0,0.0,53.0,0.0,39.0
"Athletics Men's 2,500 metres Steeplechase",0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Athletics Men's 2,590 metres Steeplechase",0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,30.0,34.0,24.0,38.0,34.0,38.0,53.0,42.0,0.0,60.0,0.0,47.0,0.0,48.0,0.0,51.0,0.0,56.0,0.0,74.0
Athletics Men's 200 metres,0.0,8.0,5.0,0.0,43.0,61.0,48.0,65.0,59.0,25.0,44.0,51.0,71.0,67.0,62.0,57.0,50.0,57.0,45.0,57.0,76.0,72.0,79.0,0.0,78.0,0.0,67.0,0.0,54.0,0.0,63.0,0.0,54.0,0.0,77.0
Athletics Men's 200 metres Hurdles,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Athletics Men's 3 mile, Team",0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,22.0,15.0,28.0,26.0,35.0,23.0,32.0,29.0,40.0,49.0,24.0,31.0,35.0,32.0,32.0,0.0,35.0,0.0,40.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,45.0
